CustomerID,TransactionID,TransactionDate,AmountSpent,ProductCategory,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
31,6259,2022-01-13,101.96,Furniture,5130.0,2022-05-09,Complaint,Resolved,2023-08-17,23,Online Banking,0
31,5812,2022-04-28,184.39,Clothing,6635.0,2022-06-18,Inquiry,Resolved,2023-08-17,23,Online Banking,0
31,5812,2022-04-28,184.39,Clothing,5130.0,2022-05-09,Complaint,Resolved,2023-08-17,23,Online Banking,0
31,2341,2022-03-19,194.45,Books,6635.0,2022-06-18,Inquiry,Resolved,2023-08-17,23,Online Banking,0
31,2341,2022-03-19,194.45,Books,5130.0,2022-05-09,Complaint,Resolved,2023-08-17,23,Online Banking,0
31,3715,2022-09-23,313.38,Books,6635.0,2022-06-18,Inquiry,Resolved,2023-08-17,23,Online Banking,0
31,3715,2022-09-23,313.38,Books,5130.0,2022-05-09,Complaint,Resolved,2023-08-17,23,Online Banking,0
32,1780,2022-08-28,460.5,Groceries,,,,,2023-01-06,48,Mobile App,0
32,6698,2022-03-01,315.06,Electronics,,,,,2023-01-06,48,Mobile App,0
32,5458,2022-08-10,111.98,Groceries,,,,,2023-01-06,48,Mobile App,0
32,1813,2022-07-19,127.97,Books,,,,,2023-01-06,48,Mobile App,0
32,5175,2022-10-04,210.01,Clothing,,,,,2023-01-06,48,Mobile App,0
33,6680,2022-08-07,356.54,Clothing,8219.0,2022-05-30,Feedback,Resolved,2023-05-19,24,Mobile App,1
33,3582,2022-11-07,332.46,Groceries,8219.0,2022-05-30,Feedback,Resolved,2023-05-19,24,Mobile App,1
34,7444,2022-11-11,383.48,Clothing,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,7444,2022-11-11,383.48,Clothing,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,1814,2022-12-17,242.66,Furniture,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,1814,2022-12-17,242.66,Furniture,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,5245,2022-07-22,240.24,Clothing,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,5245,2022-07-22,240.24,Clothing,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,5486,2022-07-09,111.43,Furniture,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,5486,2022-07-09,111.43,Furniture,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,1249,2022-01-08,51.23,Electronics,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,1249,2022-01-08,51.23,Electronics,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,5286,2022-07-14,269.06,Books,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,5286,2022-07-14,269.06,Books,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,7568,2022-03-16,76.57,Clothing,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,7568,2022-03-16,76.57,Clothing,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,6115,2022-12-22,298.83,Clothing,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,6115,2022-12-22,298.83,Clothing,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,2905,2022-10-09,212.9,Electronics,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,2905,2022-10-09,212.9,Electronics,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
35,5065,2022-09-08,135.67,Furniture,6454.0,2022-07-07,Complaint,Unresolved,2023-05-23,19,Mobile App,0
35,7320,2022-04-03,471.59,Books,6454.0,2022-07-07,Complaint,Unresolved,2023-05-23,19,Mobile App,0
35,2224,2022-05-04,172.58,Electronics,6454.0,2022-07-07,Complaint,Unresolved,2023-05-23,19,Mobile App,0
36,2345,2022-06-24,97.55,Electronics,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
36,4788,2022-06-18,72.0,Electronics,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
36,3207,2022-03-02,445.86,Groceries,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
36,6624,2022-07-05,54.72,Electronics,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
36,2130,2022-10-27,452.54,Books,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
36,7865,2022-04-04,198.88,Clothing,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
37,4507,2022-12-07,487.83,Clothing,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,5551,2022-08-15,489.73,Clothing,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,3700,2022-03-30,288.97,Clothing,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,2319,2022-10-29,426.1,Furniture,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,8228,2022-06-07,413.56,Furniture,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,3074,2022-03-10,269.85,Clothing,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,9774,2022-01-06,495.59,Books,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,9029,2022-05-14,95.14,Groceries,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,1282,2022-03-20,200.11,Furniture,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
38,5061,2022-11-12,431.43,Books,5906.0,2022-03-25,Inquiry,Resolved,2023-11-27,47,Online Banking,0
38,4129,2022-02-23,24.88,Groceries,5906.0,2022-03-25,Inquiry,Resolved,2023-11-27,47,Online Banking,0
38,7265,2022-12-05,418.55,Groceries,5906.0,2022-03-25,Inquiry,Resolved,2023-11-27,47,Online Banking,0
39,8293,2022-08-20,439.79,Electronics,,,,,2023-01-20,26,Online Banking,0
39,6986,2022-12-11,12.77,Groceries,,,,,2023-01-20,26,Online Banking,0
39,2459,2022-07-16,90.54,Electronics,,,,,2023-01-20,26,Online Banking,0
39,9823,2022-04-06,332.93,Furniture,,,,,2023-01-20,26,Online Banking,0
39,9211,2022-04-09,315.91,Furniture,,,,,2023-01-20,26,Online Banking,0
40,4772,2022-03-07,312.32,Electronics,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,7452,2022-01-11,339.69,Furniture,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,1652,2022-06-03,100.36,Electronics,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,9361,2022-05-09,281.66,Groceries,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,8720,2022-08-02,310.6,Groceries,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,3695,2022-05-12,81.78,Furniture,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,3392,2022-06-27,151.94,Groceries,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
41,7124,2022-02-06,329.86,Furniture,5924.0,2022-02-26,Inquiry,Unresolved,2023-07-04,38,Mobile App,1
41,7822,2022-02-15,33.36,Clothing,5924.0,2022-02-26,Inquiry,Unresolved,2023-07-04,38,Mobile App,1
42,7464,2022-04-14,93.75,Books,,,,,2023-07-17,10,Mobile App,0
42,1017,2022-10-21,110.57,Books,,,,,2023-07-17,10,Mobile App,0
42,2905,2022-07-21,326.29,Groceries,,,,,2023-07-17,10,Mobile App,0
43,9864,2022-04-28,218.4,Groceries,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,9864,2022-04-28,218.4,Groceries,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,4783,2022-08-27,305.2,Clothing,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,4783,2022-08-27,305.2,Clothing,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,3698,2022-11-02,380.34,Groceries,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,3698,2022-11-02,380.34,Groceries,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,5968,2022-03-31,256.88,Clothing,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,5968,2022-03-31,256.88,Clothing,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,2809,2022-09-10,325.4,Electronics,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,2809,2022-09-10,325.4,Electronics,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,5710,2022-02-28,396.79,Books,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,5710,2022-02-28,396.79,Books,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,8909,2022-07-16,330.62,Clothing,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,8909,2022-07-16,330.62,Clothing,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
44,1793,2022-11-23,423.71,Groceries,5996.0,2022-04-18,Feedback,Unresolved,2023-11-13,35,Mobile App,0
44,5047,2022-07-02,227.58,Electronics,5996.0,2022-04-18,Feedback,Unresolved,2023-11-13,35,Mobile App,0
44,5924,2022-02-06,36.53,Groceries,5996.0,2022-04-18,Feedback,Unresolved,2023-11-13,35,Mobile App,0
45,8726,2022-12-23,300.42,Groceries,7946.0,2022-06-25,Complaint,Unresolved,2023-09-02,49,Online Banking,0
46,3638,2022-08-20,134.67,Electronics,,,,,2023-07-31,24,Online Banking,1
47,5621,2022-04-18,283.35,Furniture,,,,,2023-04-19,21,Website,0
47,4552,2022-10-16,154.22,Furniture,,,,,2023-04-19,21,Website,0
47,4996,2022-11-09,180.48,Groceries,,,,,2023-04-19,21,Website,0
47,9120,2022-11-19,49.88,Electronics,,,,,2023-04-19,21,Website,0
47,3951,2022-10-05,303.45,Clothing,,,,,2023-04-19,21,Website,0
47,6295,2022-03-30,158.06,Books,,,,,2023-04-19,21,Website,0
47,2549,2022-04-02,336.93,Furniture,,,,,2023-04-19,21,Website,0
48,2465,2022-06-11,316.09,Books,,,,,2023-06-12,34,Website,0
48,8206,2022-07-29,118.52,Clothing,,,,,2023-06-12,34,Website,0
48,6434,2022-12-09,170.22,Electronics,,,,,2023-06-12,34,Website,0
48,4303,2022-06-04,429.87,Furniture,,,,,2023-06-12,34,Website,0
48,1873,2022-09-02,191.81,Groceries,,,,,2023-06-12,34,Website,0
48,6515,2022-07-18,72.34,Books,,,,,2023-06-12,34,Website,0
48,7394,2022-05-21,298.44,Electronics,,,,,2023-06-12,34,Website,0
49,7154,2022-06-07,223.89,Electronics,,,,,2023-02-19,18,Online Banking,0
49,3258,2022-03-01,62.73,Books,,,,,2023-02-19,18,Online Banking,0
49,8909,2022-03-19,354.86,Groceries,,,,,2023-02-19,18,Online Banking,0
50,6635,2022-09-04,413.93,Groceries,8594.0,2022-02-27,Complaint,Unresolved,2023-07-15,19,Online Banking,0
50,6635,2022-09-04,413.93,Groceries,3511.0,2022-11-03,Feedback,Unresolved,2023-07-15,19,Online Banking,0
50,8752,2022-01-09,469.96,Groceries,8594.0,2022-02-27,Complaint,Unresolved,2023-07-15,19,Online Banking,0
50,8752,2022-01-09,469.96,Groceries,3511.0,2022-11-03,Feedback,Unresolved,2023-07-15,19,Online Banking,0
50,8877,2022-08-10,361.72,Clothing,8594.0,2022-02-27,Complaint,Unresolved,2023-07-15,19,Online Banking,0
50,8877,2022-08-10,361.72,Clothing,3511.0,2022-11-03,Feedback,Unresolved,2023-07-15,19,Online Banking,0
50,8540,2022-12-09,269.01,Furniture,8594.0,2022-02-27,Complaint,Unresolved,2023-07-15,19,Online Banking,0
50,8540,2022-12-09,269.01,Furniture,3511.0,2022-11-03,Feedback,Unresolved,2023-07-15,19,Online Banking,0
51,9784,2022-04-28,23.42,Books,,,,,2023-10-31,3,Mobile App,1
51,1011,2022-03-24,476.36,Electronics,,,,,2023-10-31,3,Mobile App,1
51,8612,2022-07-20,50.08,Furniture,,,,,2023-10-31,3,Mobile App,1
52,1349,2022-02-17,401.25,Groceries,,,,,2023-02-16,6,Mobile App,0
53,1434,2022-07-31,218.92,Furniture,,,,,2023-10-02,20,Mobile App,0
53,1750,2022-12-08,420.01,Books,,,,,2023-10-02,20,Mobile App,0
53,8039,2022-12-28,34.48,Groceries,,,,,2023-10-02,20,Mobile App,0
53,1211,2022-11-04,195.81,Groceries,,,,,2023-10-02,20,Mobile App,0
53,7387,2022-03-13,64.35,Groceries,,,,,2023-10-02,20,Mobile App,0
53,3611,2022-08-12,252.85,Books,,,,,2023-10-02,20,Mobile App,0
53,8097,2022-06-03,68.92,Clothing,,,,,2023-10-02,20,Mobile App,0
54,9573,2022-06-13,178.11,Groceries,7895.0,2022-01-12,Feedback,Resolved,2023-01-20,22,Online Banking,0
54,9573,2022-06-13,178.11,Groceries,9831.0,2022-11-21,Complaint,Resolved,2023-01-20,22,Online Banking,0
54,8217,2022-07-04,283.1,Books,7895.0,2022-01-12,Feedback,Resolved,2023-01-20,22,Online Banking,0
54,8217,2022-07-04,283.1,Books,9831.0,2022-11-21,Complaint,Resolved,2023-01-20,22,Online Banking,0
55,3027,2022-09-06,101.59,Clothing,,,,,2023-08-18,33,Website,0
55,8034,2022-06-06,433.0,Furniture,,,,,2023-08-18,33,Website,0
55,6153,2022-04-08,125.76,Groceries,,,,,2023-08-18,33,Website,0
55,8547,2022-01-08,127.82,Clothing,,,,,2023-08-18,33,Website,0
55,6447,2022-03-29,341.18,Furniture,,,,,2023-08-18,33,Website,0
56,6705,2022-07-10,138.07,Groceries,,,,,2023-08-20,14,Mobile App,0
56,4825,2022-07-06,365.65,Books,,,,,2023-08-20,14,Mobile App,0
56,3353,2022-09-06,462.05,Electronics,,,,,2023-08-20,14,Mobile App,0
56,6919,2022-05-17,255.32,Clothing,,,,,2023-08-20,14,Mobile App,0
56,7099,2022-12-15,222.37,Books,,,,,2023-08-20,14,Mobile App,0
57,8283,2022-11-28,295.23,Electronics,3525.0,2022-12-07,Complaint,Unresolved,2023-07-20,44,Online Banking,0
57,7872,2022-06-24,86.35,Books,3525.0,2022-12-07,Complaint,Unresolved,2023-07-20,44,Online Banking,0
57,5420,2022-02-21,216.17,Groceries,3525.0,2022-12-07,Complaint,Unresolved,2023-07-20,44,Online Banking,0
58,4559,2022-03-08,445.85,Clothing,5295.0,2022-07-17,Inquiry,Unresolved,2023-04-17,9,Online Banking,0
58,4559,2022-03-08,445.85,Clothing,4341.0,2022-01-21,Complaint,Unresolved,2023-04-17,9,Online Banking,0
58,3971,2022-10-26,356.52,Electronics,5295.0,2022-07-17,Inquiry,Unresolved,2023-04-17,9,Online Banking,0
58,3971,2022-10-26,356.52,Electronics,4341.0,2022-01-21,Complaint,Unresolved,2023-04-17,9,Online Banking,0
58,2674,2022-11-18,326.58,Clothing,5295.0,2022-07-17,Inquiry,Unresolved,2023-04-17,9,Online Banking,0
58,2674,2022-11-18,326.58,Clothing,4341.0,2022-01-21,Complaint,Unresolved,2023-04-17,9,Online Banking,0
58,7333,2022-04-15,314.01,Books,5295.0,2022-07-17,Inquiry,Unresolved,2023-04-17,9,Online Banking,0
58,7333,2022-04-15,314.01,Books,4341.0,2022-01-21,Complaint,Unresolved,2023-04-17,9,Online Banking,0
58,9411,2022-02-19,467.63,Clothing,5295.0,2022-07-17,Inquiry,Unresolved,2023-04-17,9,Online Banking,0
58,9411,2022-02-19,467.63,Clothing,4341.0,2022-01-21,Complaint,Unresolved,2023-04-17,9,Online Banking,0
58,7507,2022-04-06,305.23,Groceries,5295.0,2022-07-17,Inquiry,Unresolved,2023-04-17,9,Online Banking,0
58,7507,2022-04-06,305.23,Groceries,4341.0,2022-01-21,Complaint,Unresolved,2023-04-17,9,Online Banking,0
59,7509,2022-07-25,139.62,Electronics,,,,,2023-12-11,45,Online Banking,0
59,5184,2022-10-29,51.58,Electronics,,,,,2023-12-11,45,Online Banking,0
59,3568,2022-12-01,101.31,Furniture,,,,,2023-12-11,45,Online Banking,0
60,4623,2022-06-02,10.61,Electronics,6180.0,2022-06-08,Feedback,Resolved,2023-03-02,25,Mobile App,0
60,4623,2022-06-02,10.61,Electronics,9473.0,2022-03-27,Feedback,Unresolved,2023-03-02,25,Mobile App,0
60,9447,2022-12-20,94.75,Clothing,6180.0,2022-06-08,Feedback,Resolved,2023-03-02,25,Mobile App,0
60,9447,2022-12-20,94.75,Clothing,9473.0,2022-03-27,Feedback,Unresolved,2023-03-02,25,Mobile App,0
60,9072,2022-04-22,457.37,Groceries,6180.0,2022-06-08,Feedback,Resolved,2023-03-02,25,Mobile App,0
60,9072,2022-04-22,457.37,Groceries,9473.0,2022-03-27,Feedback,Unresolved,2023-03-02,25,Mobile App,0
60,5994,2022-02-02,218.36,Books,6180.0,2022-06-08,Feedback,Resolved,2023-03-02,25,Mobile App,0
60,5994,2022-02-02,218.36,Books,9473.0,2022-03-27,Feedback,Unresolved,2023-03-02,25,Mobile App,0
61,3014,2022-01-22,252.72,Furniture,4959.0,2022-04-10,Complaint,Resolved,2023-12-27,47,Website,1
61,3245,2022-10-11,308.15,Electronics,4959.0,2022-04-10,Complaint,Resolved,2023-12-27,47,Website,1
61,2632,2022-02-10,118.1,Electronics,4959.0,2022-04-10,Complaint,Resolved,2023-12-27,47,Website,1
62,6408,2022-11-26,91.91,Books,9191.0,2022-12-27,Inquiry,Resolved,2023-08-27,16,Mobile App,0
62,6408,2022-11-26,91.91,Books,5275.0,2022-03-02,Complaint,Resolved,2023-08-27,16,Mobile App,0
62,4484,2022-01-04,116.15,Groceries,9191.0,2022-12-27,Inquiry,Resolved,2023-08-27,16,Mobile App,0
62,4484,2022-01-04,116.15,Groceries,5275.0,2022-03-02,Complaint,Resolved,2023-08-27,16,Mobile App,0
62,6109,2022-08-31,272.02,Clothing,9191.0,2022-12-27,Inquiry,Resolved,2023-08-27,16,Mobile App,0
62,6109,2022-08-31,272.02,Clothing,5275.0,2022-03-02,Complaint,Resolved,2023-08-27,16,Mobile App,0
62,7334,2022-09-22,359.92,Electronics,9191.0,2022-12-27,Inquiry,Resolved,2023-08-27,16,Mobile App,0
62,7334,2022-09-22,359.92,Electronics,5275.0,2022-03-02,Complaint,Resolved,2023-08-27,16,Mobile App,0
63,3072,2022-03-05,387.43,Groceries,,,,,2023-05-26,7,Mobile App,0
63,8369,2022-12-13,68.98,Electronics,,,,,2023-05-26,7,Mobile App,0
63,5454,2022-11-29,189.74,Books,,,,,2023-05-26,7,Mobile App,0
63,4788,2022-12-09,436.58,Clothing,,,,,2023-05-26,7,Mobile App,0
63,9969,2022-07-07,115.73,Furniture,,,,,2023-05-26,7,Mobile App,0
63,1745,2022-03-05,328.22,Groceries,,,,,2023-05-26,7,Mobile App,0
63,8181,2022-11-24,324.69,Furniture,,,,,2023-05-26,7,Mobile App,0
63,9301,2022-03-19,229.33,Furniture,,,,,2023-05-26,7,Mobile App,0
63,2273,2022-04-29,124.41,Furniture,,,,,2023-05-26,7,Mobile App,0
64,1218,2022-12-18,286.35,Furniture,,,,,2023-06-03,11,Online Banking,0
64,5225,2022-05-02,184.28,Electronics,,,,,2023-06-03,11,Online Banking,0
64,7430,2022-08-25,494.58,Clothing,,,,,2023-06-03,11,Online Banking,0
65,6000,2022-11-17,118.54,Groceries,,,,,2023-09-25,27,Mobile App,0
65,5261,2022-10-06,195.94,Electronics,,,,,2023-09-25,27,Mobile App,0
65,7059,2022-07-13,165.51,Groceries,,,,,2023-09-25,27,Mobile App,0
65,7293,2022-07-17,417.53,Electronics,,,,,2023-09-25,27,Mobile App,0
65,8589,2022-10-23,462.37,Furniture,,,,,2023-09-25,27,Mobile App,0
66,8162,2022-06-26,209.63,Groceries,,,,,2023-08-17,40,Online Banking,0
66,2692,2022-02-05,202.31,Clothing,,,,,2023-08-17,40,Online Banking,0
66,2241,2022-12-03,78.23,Clothing,,,,,2023-08-17,40,Online Banking,0
66,1111,2022-03-07,176.53,Books,,,,,2023-08-17,40,Online Banking,0
66,4357,2022-09-04,165.81,Groceries,,,,,2023-08-17,40,Online Banking,0
66,2487,2022-09-18,19.43,Groceries,,,,,2023-08-17,40,Online Banking,0
66,2344,2022-01-18,407.13,Electronics,,,,,2023-08-17,40,Online Banking,0
66,6394,2022-12-21,150.04,Electronics,,,,,2023-08-17,40,Online Banking,0
67,7775,2022-02-05,84.61,Clothing,2826.0,2022-04-29,Inquiry,Resolved,2023-07-23,17,Online Banking,0
67,7775,2022-02-05,84.61,Clothing,8888.0,2022-05-21,Inquiry,Resolved,2023-07-23,17,Online Banking,0
67,8724,2022-08-19,285.49,Clothing,2826.0,2022-04-29,Inquiry,Resolved,2023-07-23,17,Online Banking,0
67,8724,2022-08-19,285.49,Clothing,8888.0,2022-05-21,Inquiry,Resolved,2023-07-23,17,Online Banking,0
67,3269,2022-11-09,30.24,Books,2826.0,2022-04-29,Inquiry,Resolved,2023-07-23,17,Online Banking,0
67,3269,2022-11-09,30.24,Books,8888.0,2022-05-21,Inquiry,Resolved,2023-07-23,17,Online Banking,0
67,4434,2022-06-27,301.42,Clothing,2826.0,2022-04-29,Inquiry,Resolved,2023-07-23,17,Online Banking,0
67,4434,2022-06-27,301.42,Clothing,8888.0,2022-05-21,Inquiry,Resolved,2023-07-23,17,Online Banking,0
68,2544,2022-07-20,57.28,Electronics,6970.0,2022-06-06,Complaint,Unresolved,2023-07-25,5,Website,1
68,2544,2022-07-20,57.28,Electronics,9825.0,2022-01-26,Inquiry,Unresolved,2023-07-25,5,Website,1
68,5352,2022-10-27,363.53,Groceries,6970.0,2022-06-06,Complaint,Unresolved,2023-07-25,5,Website,1
68,5352,2022-10-27,363.53,Groceries,9825.0,2022-01-26,Inquiry,Unresolved,2023-07-25,5,Website,1
68,8632,2022-11-06,237.01,Books,6970.0,2022-06-06,Complaint,Unresolved,2023-07-25,5,Website,1
68,8632,2022-11-06,237.01,Books,9825.0,2022-01-26,Inquiry,Unresolved,2023-07-25,5,Website,1
68,1741,2022-05-12,228.66,Clothing,6970.0,2022-06-06,Complaint,Unresolved,2023-07-25,5,Website,1
68,1741,2022-05-12,228.66,Clothing,9825.0,2022-01-26,Inquiry,Unresolved,2023-07-25,5,Website,1
69,9288,2022-06-06,191.33,Books,2127.0,2022-10-05,Feedback,Resolved,2023-11-13,29,Mobile App,0
69,8998,2022-11-14,293.62,Furniture,2127.0,2022-10-05,Feedback,Resolved,2023-11-13,29,Mobile App,0
69,3957,2022-12-04,421.42,Books,2127.0,2022-10-05,Feedback,Resolved,2023-11-13,29,Mobile App,0
69,2522,2022-03-17,132.16,Clothing,2127.0,2022-10-05,Feedback,Resolved,2023-11-13,29,Mobile App,0
70,7355,2022-12-13,404.42,Furniture,,,,,2023-03-15,10,Mobile App,0
70,1106,2022-08-13,406.93,Electronics,,,,,2023-03-15,10,Mobile App,0
70,9514,2022-08-29,363.4,Clothing,,,,,2023-03-15,10,Mobile App,0
70,6930,2022-07-07,401.39,Furniture,,,,,2023-03-15,10,Mobile App,0
70,9049,2022-01-04,284.85,Clothing,,,,,2023-03-15,10,Mobile App,0
70,5403,2022-12-05,492.36,Books,,,,,2023-03-15,10,Mobile App,0
70,4917,2022-01-14,100.63,Furniture,,,,,2023-03-15,10,Mobile App,0
71,2164,2022-01-09,166.05,Groceries,7774.0,2022-01-21,Inquiry,Unresolved,2023-08-17,47,Online Banking,1
71,2164,2022-01-09,166.05,Groceries,8178.0,2022-04-13,Feedback,Resolved,2023-08-17,47,Online Banking,1
71,2439,2022-10-27,172.53,Groceries,7774.0,2022-01-21,Inquiry,Unresolved,2023-08-17,47,Online Banking,1
71,2439,2022-10-27,172.53,Groceries,8178.0,2022-04-13,Feedback,Resolved,2023-08-17,47,Online Banking,1
71,5506,2022-11-03,136.01,Clothing,7774.0,2022-01-21,Inquiry,Unresolved,2023-08-17,47,Online Banking,1
71,5506,2022-11-03,136.01,Clothing,8178.0,2022-04-13,Feedback,Resolved,2023-08-17,47,Online Banking,1
72,7937,2022-01-19,331.07,Electronics,4838.0,2022-01-08,Complaint,Unresolved,2023-04-25,25,Online Banking,1
72,7937,2022-01-19,331.07,Electronics,8975.0,2022-01-02,Complaint,Resolved,2023-04-25,25,Online Banking,1
72,6014,2022-01-28,184.84,Clothing,4838.0,2022-01-08,Complaint,Unresolved,2023-04-25,25,Online Banking,1
72,6014,2022-01-28,184.84,Clothing,8975.0,2022-01-02,Complaint,Resolved,2023-04-25,25,Online Banking,1
72,9726,2022-11-22,388.6,Clothing,4838.0,2022-01-08,Complaint,Unresolved,2023-04-25,25,Online Banking,1
72,9726,2022-11-22,388.6,Clothing,8975.0,2022-01-02,Complaint,Resolved,2023-04-25,25,Online Banking,1
72,8066,2022-06-09,20.1,Clothing,4838.0,2022-01-08,Complaint,Unresolved,2023-04-25,25,Online Banking,1
72,8066,2022-06-09,20.1,Clothing,8975.0,2022-01-02,Complaint,Resolved,2023-04-25,25,Online Banking,1
72,8691,2022-07-05,40.85,Electronics,4838.0,2022-01-08,Complaint,Unresolved,2023-04-25,25,Online Banking,1
72,8691,2022-07-05,40.85,Electronics,8975.0,2022-01-02,Complaint,Resolved,2023-04-25,25,Online Banking,1
72,6899,2022-02-06,114.94,Groceries,4838.0,2022-01-08,Complaint,Unresolved,2023-04-25,25,Online Banking,1
72,6899,2022-02-06,114.94,Groceries,8975.0,2022-01-02,Complaint,Resolved,2023-04-25,25,Online Banking,1
